user_hash,created_at,action,gender,age_band,channel
U002521,2025-06-06T20:55:22Z,purchase,F,50s,app
U000015,2025-06-06T21:00:17Z,like,M,20s,app
U000251,2025-06-06T21:03:58Z,login,M,20s,web
U002931,2025-06-06T21:04:33Z,view,F,20s,web
U001952,2025-06-06T21:12:41Z,login,M,40s,app
U001607,2025-06-06T21:25:02Z,view,F,20s,app
U003306,2025-06-06T21:28:28Z,comment,M,20s,web
U003785,2025-06-06T21:28:53Z,like,F,20s,app
U003642,2025-06-06T21:29:33Z,view,M,40s,app
U002512,2025-06-06T21:33:01Z,view,M,20s,web
U001623,2025-06-06T21:34:18Z,login,M,20s,app
U000012,2025-06-06T21:35:13Z,like,F,30s,app
U003823,2025-06-06T21:39:26Z,view,M,20s,app
U000233,2025-06-06T21:40:07Z,view,M,30s,app
U001061,2025-06-06T21:50:03Z,view,F,30s,app
U003448,2025-06-06T21:50:16Z,login,M,30s,app
U001708,2025-06-06T21:56:27Z,view,M,20s,app
U000903,2025-06-06T22:00:48Z,login,F,30s,app
U001708,2025-06-06T22:05:55Z,view,M,20s,app
U001915,2025-06-06T22:07:02Z,login,M,30s,web
U004000,2025-06-06T22:07:26Z,login,F,30s,app
U003249,2025-06-06T22:10:21Z,view,F,40s,app
U000118,2025-06-06T22:12:02Z,login,F,20s,web
U002190,2025-06-06T22:13:20Z,login,F,50s,app
U000407,2025-06-06T22:13:56Z,view,M,30s,web
U000161,2025-06-06T22:25:02Z,login,F,20s,app
U001077,2025-06-06T22:31:57Z,view,M,30s,app
U001324,2025-06-06T22:34:27Z,login,M,20s,app
U002906,2025-06-06T22:38:49Z,like,F,50s,app
U002020,2025-06-06T22:39:29Z,comment,F,10s,app
U003558,2025-06-06T22:40:06Z,login,M,20s,web
U001802,2025-06-06T22:40:20Z,view,F,20s,app
U000353,2025-06-06T22:43:13Z,login,M,20s,web
U001031,2025-06-06T22:45:00Z,login,F,20s,app
U001042,2025-06-06T22:45:29Z,view,M,10s,app
U001498,2025-06-06T23:09:34Z,view,F,20s,web
U000926,2025-06-06T23:13:41Z,view,F,40s,web
U000569,2025-06-06T23:15:41Z,comment,F,30s,web
U003587,2025-06-06T23:21:39Z,login,M,20s,web
U003438,2025-06-06T23:29:42Z,login,F,20s,app
U002285,2025-06-06T23:29:48Z,login,F,20s,app
U003804,2025-06-06T23:32:21Z,login,M,30s,web
U003510,2025-06-06T23:33:55Z,view,M,20s,app
U000719,2025-06-06T23:34:01Z,login,F,20s,app
U001727,2025-06-06T23:38:23Z,comment,M,30s,web
U003201,2025-06-06T23:43:06Z,view,F,20s,web
U003603,2025-06-06T23:45:19Z,login,F,40s,app
U001241,2025-06-06T23:50:55Z,view,M,30s,app
U002263,2025-06-06T23:52:46Z,login,M,30s,app
U000357,2025-06-07T08:00:12Z,view,M,40s,web
U001505,2025-06-07T08:02:30Z,comment,M,20s,app
U003266,2025-06-07T08:08:09Z,purchase,M,30s,app
U001088,2025-06-07T08:09:27Z,login,M,40s,web
U000747,2025-06-07T08:10:06Z,view,F,50s,app
U003836,2025-06-07T08:11:53Z,login,M,30s,web
U001203,2025-06-07T08:14:26Z,login,F,30s,web
U002078,2025-06-07T08:15:33Z,comment,M,30s,app
U003745,2025-06-07T08:16:23Z,login,F,40s,app
U001144,2025-06-07T08:16:57Z,login,M,40s,app
U001723,2025-06-07T08:18:01Z,login,M,40s,app
U003579,2025-06-07T08:24:10Z,login,M,20s,app
U003233,2025-06-07T08:27:55Z,like,M,20s,app
U002397,2025-06-07T08:28:44Z,purchase,M,20s,app
U000563,2025-06-07T08:32:04Z,login,M,40s,app
U002819,2025-06-07T08:32:54Z,view,M,30s,app
U001434,2025-06-07T08:34:06Z,view,M,30s,web
U002272,2025-06-07T08:35:59Z,view,M,30s,app
U001819,2025-06-07T08:37:42Z,like,F,30s,web
U000971,2025-06-07T08:38:15Z,view,M,40s,app
U001593,2025-06-07T08:41:12Z,view,M,20s,app
U003521,2025-06-07T08:44:38Z,like,F,20s,web
U000840,2025-06-07T08:48:28Z,comment,M,20s,app
U000678,2025-06-07T08:49:35Z,login,F,30s,app
U000091,2025-06-07T08:49:42Z,view,M,40s,app
U003656,2025-06-07T08:51:15Z,login,M,20s,app
U002595,2025-06-07T08:55:15Z,view,M,20s,app
U003356,2025-06-07T08:55:19Z,comment,F,30s,web
U001915,2025-06-07T08:56:06Z,login,M,30s,web
U001546,2025-06-07T09:08:33Z,view,M,20s,web
U002438,2025-06-07T09:11:47Z,login,M,10s,web
U003477,2025-06-07T09:12:32Z,view,F,30s,app
U000107,2025-06-07T09:16:54Z,login,F,30s,web
U003448,2025-06-07T09:17:29Z,login,M,30s,app
U003889,2025-06-07T09:17:55Z,login,M,20s,web
U002485,2025-06-07T09:19:13Z,view,M,20s,app
U000971,2025-06-07T09:21:27Z,login,M,40s,app
U003823,2025-06-07T09:22:39Z,comment,M,20s,app
U000241,2025-06-07T09:23:58Z,view,F,30s,app
U002725,2025-06-07T09:29:40Z,purchase,F,30s,app
U002559,2025-06-07T09:36:07Z,view,F,20s,app
U000578,2025-06-07T09:47:07Z,login,M,10s,app
U001100,2025-06-07T09:50:49Z,view,M,50s,web
U000272,2025-06-07T09:53:27Z,login,M,30s,app
U000941,2025-06-07T09:53:46Z,view,F,30s,web
U001843,2025-06-07T09:56:58Z,comment,F,20s,web
U003286,2025-06-07T09:57:12Z,comment,M,20s,web
U000416,2025-06-07T09:58:48Z,comment,F,50s,web
U003895,2025-06-07T09:59:45Z,login,M,40s,web
U003216,2025-06-07T09:59:46Z,purchase,M,20s,web
U003830,2025-06-07T10:00:54Z,view,F,30s,app
U001859,2025-06-07T10:04:28Z,like,M,40s,app
U002254,2025-06-07T10:06:12Z,view,M,30s,app
U000971,2025-06-07T10:19:19Z,view,M,40s,app
U002133,2025-06-07T10:25:07Z,view,M,30s,app
U000815,2025-06-07T10:31:01Z,view,M,30s,web
U000597,2025-06-07T10:32:53Z,login,F,20s,web
U000855,2025-06-07T10:37:44Z,view,F,30s,app
U000504,2025-06-07T10:38:04Z,login,F,20s,web
U000111,2025-06-07T10:45:03Z,view,M,20s,web
U000289,2025-06-07T10:45:35Z,view,M,10s,web
U001065,2025-06-07T10:51:11Z,login,M,30s,app
U001959,2025-06-07T10:52:13Z,login,M,20s,web
U001393,2025-06-07T10:53:06Z,view,M,20s,app
U002559,2025-06-07T10:57:03Z,login,F,20s,app
U000861,2025-06-07T10:58:42Z,view,M,30s,app
U000657,2025-06-07T10:59:42Z,view,F,10s,web
U001971,2025-06-07T11:00:33Z,login,M,30s,web
U003405,2025-06-07T11:00:57Z,login,F,10s,web
U000903,2025-06-07T11:11:05Z,login,F,30s,app
U003100,2025-06-07T11:11:07Z,like,F,30s,web
U003314,2025-06-07T11:21:02Z,comment,F,20s,app
U002623,2025-06-07T11:21:18Z,view,M,20s,web
U000928,2025-06-07T11:22:03Z,view,M,20s,app
U002181,2025-06-07T11:30:27Z,view,M,20s,web
U001217,2025-06-07T11:41:36Z,like,M,10s,app
U003995,2025-06-07T11:43:42Z,like,F,40s,app
U000637,2025-06-07T11:49:53Z,view,F,20s,app
U002679,2025-06-07T11:52:21Z,like,F,40s,app
U001254,2025-06-07T11:59:07Z,view,F,20s,app
U002169,2025-06-07T11:59:19Z,comment,F,30s,web
U000248,2025-06-07T11:59:19Z,view,M,20s,web
U002484,2025-06-07T12:06:03Z,view,F,50s,web
U003954,2025-06-07T12:09:24Z,view,F,20s,web
U003467,2025-06-07T12:12:14Z,view,M,20s,web
U003524,2025-06-07T12:14:58Z,comment,F,50s,web
U003859,2025-06-07T12:21:36Z,like,M,40s,app
U000289,2025-06-07T12:23:17Z,login,M,10s,web
U003683,2025-06-07T12:29:10Z,comment,F,30s,app
U001371,2025-06-07T12:31:57Z,comment,F,20s,app
U001843,2025-06-07T12:34:54Z,login,F,20s,web
U000950,2025-06-07T12:38:16Z,comment,M,30s,app
U003256,2025-06-07T12:39:26Z,login,M,20s,app
U002272,2025-06-07T12:41:03Z,view,M,30s,app
U003561,2025-06-07T12:44:05Z,view,F,40s,web
U002559,2025-06-07T12:46:35Z,view,F,20s,app
U000553,2025-06-07T12:53:19Z,purchase,F,50s,web
U003957,2025-06-07T12:55:23Z,login,F,30s,web
U002789,2025-06-07T13:03:35Z,view,F,20s,app
U000318,2025-06-07T13:06:04Z,view,F,20s,app
U002451,2025-06-07T13:06:12Z,login,M,20s,app
U000818,2025-06-07T13:11:58Z,purchase,F,30s,app
U000604,2025-06-07T13:13:36Z,login,F,50s,web
U002255,2025-06-07T13:16:52Z,like,M,20s,app
U000789,2025-06-07T13:17:35Z,view,M,20s,web
U003672,2025-06-07T13:18:49Z,login,M,10s,web
U000420,2025-06-07T13:19:25Z,login,M,10s,app
U001407,2025-06-07T13:19:39Z,view,M,20s,web
U000631,2025-06-07T13:22:45Z,login,M,30s,web
U001735,2025-06-07T13:23:55Z,view,M,20s,app
U002368,2025-06-07T13:32:12Z,login,F,30s,app
U001950,2025-06-07T13:34:50Z,view,F,30s,app
U001723,2025-06-07T13:35:36Z,view,M,40s,app
U000865,2025-06-07T13:39:14Z,login,F,30s,app
U002485,2025-06-07T13:41:02Z,purchase,M,20s,app
U001379,2025-06-07T13:56:48Z,view,F,20s,web
U002792,2025-06-07T13:59:20Z,comment,F,20s,web
U003084,2025-06-07T14:03:45Z,view,M,30s,app
U002245,2025-06-07T14:05:09Z,view,M,30s,web
U002729,2025-06-07T14:05:58Z,login,M,40s,web
U003038,2025-06-07T14:06:13Z,view,M,10s,app
U001684,2025-06-07T14:07:25Z,view,F,50s,app
U003663,2025-06-07T14:10:18Z,like,M,20s,app
U003047,2025-06-07T14:18:06Z,like,F,40s,web
U000643,2025-06-07T14:25:10Z,login,M,30s,app
U001498,2025-06-07T14:25:38Z,view,F,20s,web
U002097,2025-06-07T14:36:20Z,like,F,10s,app
U002963,2025-06-07T14:38:56Z,login,F,20s,app
U003594,2025-06-07T14:40:05Z,comment,F,50s,app
U001700,2025-06-07T14:41:11Z,view,F,20s,app
U003846,2025-06-07T14:42:03Z,login,F,10s,web
U000941,2025-06-07T14:42:51Z,view,F,30s,web
U000290,2025-06-07T14:45:38Z,login,F,50s,app
U001285,2025-06-07T14:55:00Z,view,M,30s,app
U002479,2025-06-07T15:00:28Z,login,M,30s,app
U001035,2025-06-07T15:02:50Z,like,F,30s,app
U001847,2025-06-07T15:04:44Z,login,M,40s,app
U002321,2025-06-07T15:07:23Z,purchase,F,20s,web
U003641,2025-06-07T15:10:22Z,comment,F,20s,web
U001562,2025-06-07T15:17:30Z,login,F,40s,web
U003438,2025-06-07T15:24:02Z,view,F,20s,app
U000289,2025-06-07T15:30:46Z,purchase,M,10s,web
U000412,2025-06-07T15:35:21Z,view,M,50s,app
U000470,2025-06-07T15:36:40Z,view,M,40s,app
U001970,2025-06-07T15:37:14Z,view,F,40s,web
U001561,2025-06-07T15:38:52Z,login,M,40s,web
U002582,2025-06-07T15:39:08Z,view,F,40s,app
U000401,2025-06-07T15:43:24Z,login,F,30s,app
U003216,2025-06-07T15:45:00Z,like,M,20s,web
U000289,2025-06-07T15:49:54Z,login,M,10s,web
U003925,2025-06-07T15:59:18Z,login,F,30s,app
U000478,2025-06-07T16:00:07Z,login,F,60s,web
U003895,2025-06-07T16:02:18Z,login,M,40s,web
U000087,2025-06-07T16:04:10Z,view,F,40s,app
U003804,2025-06-07T16:04:54Z,view,M,30s,web
U002527,2025-06-07T16:05:54Z,view,M,40s,app
U003427,2025-06-07T16:09:26Z,view,F,20s,app
U003381,2025-06-07T16:17:11Z,login,M,10s,app
U000287,2025-06-07T16:20:52Z,view,F,30s,web
U002500,2025-06-07T16:29:59Z,login,F,30s,web
U001916,2025-06-07T16:30:42Z,comment,F,20s,app
U003681,2025-06-07T16:31:07Z,view,F,30s,web
U000677,2025-06-07T16:32:47Z,comment,M,40s,app
U002097,2025-06-07T16:35:49Z,view,F,10s,app
U002354,2025-06-07T16:38:10Z,login,M,30s,app
U002650,2025-06-07T16:47:08Z,login,F,50s,web
U001322,2025-06-07T16:48:09Z,view,M,40s,web
U001908,2025-06-07T17:13:50Z,login,M,40s,web
U000651,2025-06-07T17:16:31Z,view,F,30s,web
U001663,2025-06-07T17:28:36Z,view,F,20s,web
U003873,2025-06-07T17:32:01Z,view,F,50s,app
U000233,2025-06-07T17:34:10Z,view,M,30s,app
U000266,2025-06-07T17:35:00Z,login,F,20s,app
U000795,2025-06-07T17:40:14Z,comment,F,20s,app
U001539,2025-06-07T17:41:12Z,login,M,30s,web
U003642,2025-06-07T17:50:07Z,view,M,40s,app
U003286,2025-06-07T17:52:00Z,login,M,20s,web
U002295,2025-06-07T17:53:40Z,view,M,20s,web
U002847,2025-06-07T17:54:16Z,login,F,20s,app
U000038,2025-06-07T17:55:52Z,view,F,20s,web
U003265,2025-06-07T18:06:11Z,view,F,30s,web
U001133,2025-06-07T18:11:40Z,view,M,10s,app
U000041,2025-06-07T18:19:02Z,view,F,50s,app
U000532,2025-06-07T18:28:06Z,view,F,20s,app
U000562,2025-06-07T18:28:30Z,view,M,20s,app
U002884,2025-06-07T18:33:56Z,login,F,40s,app
U003993,2025-06-07T18:34:07Z,view,F,20s,app
U001735,2025-06-07T18:34:59Z,view,M,20s,app
U000791,2025-06-07T18:36:12Z,purchase,M,50s,app
U000901,2025-06-07T18:37:57Z,login,M,30s,app
U000847,2025-06-07T18:39:04Z,login,F,10s,app
U000863,2025-06-07T18:39:23Z,login,F,40s,web
U002467,2025-06-07T18:55:58Z,login,M,30s,app
U000196,2025-06-07T18:56:27Z,login,F,30s,web
U002873,2025-06-07T18:58:47Z,comment,M,20s,app
U002397,2025-06-07T18:59:04Z,purchase,M,20s,app
U001806,2025-06-07T18:59:58Z,login,F,40s,app
U001342,2025-06-07T19:01:08Z,comment,M,20s,app
U000185,2025-06-07T19:06:07Z,login,M,40s,app
U000087,2025-06-07T19:10:14Z,like,F,40s,app
U002067,2025-06-07T19:12:38Z,comment,M,40s,app
U001558,2025-06-07T19:16:52Z,login,F,30s,app
U002932,2025-06-07T19:17:44Z,login,M,60s,web
U003903,2025-06-07T19:18:17Z,view,M,20s,web
U000652,2025-06-07T19:27:06Z,login,F,20s,web
U003459,2025-06-07T19:29:19Z,login,F,20s,app
U002454,2025-06-07T19:31:49Z,purchase,M,30s,web
U003023,2025-06-07T19:32:02Z,like,M,20s,app
U002295,2025-06-07T19:34:20Z,login,M,20s,web
U000426,2025-06-07T19:46:25Z,purchase,M,20s,web
U001735,2025-06-07T19:51:52Z,purchase,M,20s,app
U002779,2025-06-07T19:53:20Z,login,F,40s,app
U003249,2025-06-07T19:53:38Z,view,F,40s,app
U001566,2025-06-07T19:54:11Z,view,M,40s,web
U000236,2025-06-07T20:08:57Z,like,F,30s,web
U000778,2025-06-07T20:09:11Z,login,M,60s,app
U001484,2025-06-07T20:16:23Z,view,F,20s,app
U001817,2025-06-07T20:21:49Z,view,M,20s,web
U001124,2025-06-07T20:24:55Z,login,M,30s,app
U001077,2025-06-07T20:27:21Z,login,M,30s,app
U003233,2025-06-07T20:28:04Z,view,M,20s,app
U001151,2025-06-07T20:36:35Z,view,M,20s,app
U002682,2025-06-07T20:39:23Z,like,M,20s,app
U003386,2025-06-07T20:42:37Z,like,F,50s,web
U001827,2025-06-07T20:57:19Z,login,M,40s,web
U000729,2025-06-07T20:59:53Z,view,M,10s,app
U002725,2025-06-07T21:00:21Z,view,F,30s,app
U002582,2025-06-07T21:05:01Z,login,F,40s,app
U002159,2025-06-07T21:05:04Z,login,F,40s,app
U001947,2025-06-07T21:05:20Z,view,M,20s,app
U000982,2025-06-07T21:06:22Z,comment,F,40s,web
U000557,2025-06-07T21:10:25Z,like,M,20s,app
U002648,2025-06-07T21:10:56Z,view,M,20s,app
U000412,2025-06-07T21:12:29Z,view,M,50s,app
U002582,2025-06-07T21:17:55Z,login,F,40s,app
U000847,2025-06-07T21:19:20Z,view,F,10s,app
U002801,2025-06-07T21:26:29Z,view,F,30s,app
U002527,2025-06-07T21:26:37Z,login,M,40s,app
U003819,2025-06-07T21:31:54Z,comment,F,30s,web
U001510,2025-06-07T21:41:50Z,view,M,30s,web
U002866,2025-06-07T21:42:39Z,view,F,20s,web
U000517,2025-06-07T21:47:16Z,view,M,40s,web
U002721,2025-06-07T21:53:29Z,login,F,10s,web
U000532,2025-06-07T21:54:37Z,view,F,20s,app
U002229,2025-06-07T22:00:33Z,view,M,20s,app
U001057,2025-06-07T22:01:53Z,view,F,20s,app
U001473,2025-06-07T22:06:39Z,login,M,40s,app
U000840,2025-06-07T22:17:17Z,login,M,20s,app
U000719,2025-06-07T22:18:12Z,login,F,20s,app
U002158,2025-06-07T22:21:24Z,view,F,40s,web
U003414,2025-06-07T22:31:29Z,login,M,20s,web
U002255,2025-06-07T22:32:31Z,login,M,20s,app
U003137,2025-06-07T22:32:36Z,login,F,20s,web
U002295,2025-06-07T22:39:50Z,view,M,20s,web
U002205,2025-06-07T22:46:05Z,view,M,50s,app
U002254,2025-06-07T22:47:12Z,login,M,30s,app
U003299,2025-06-07T22:52:31Z,view,M,10s,app
U003237,2025-06-07T22:52:48Z,view,F,40s,app
U001947,2025-06-07T22:53:45Z,login,M,20s,app
U000926,2025-06-07T23:08:56Z,login,F,40s,web
U001432,2025-06-07T23:10:32Z,purchase,F,40s,app
U003888,2025-06-07T23:11:24Z,login,F,30s,app
U000649,2025-06-07T23:12:46Z,login,F,30s,app
U002878,2025-06-07T23:15:40Z,login,F,30s,web
U003242,2025-06-07T23:16:17Z,login,F,50s,web
U003930,2025-06-07T23:27:04Z,purchase,F,40s,web
U003438,2025-06-07T23:29:03Z,purchase,F,20s,app
U002067,2025-06-07T23:30:40Z,view,M,40s,app
U002627,2025-06-07T23:32:34Z,login,F,40s,web
U003738,2025-06-07T23:32:40Z,view,M,20s,app
U002605,2025-06-07T23:34:09Z,login,F,30s,app
U000594,2025-06-07T23:36:14Z,login,F,20s,web
U001127,2025-06-07T23:37:44Z,login,M,20s,web
U001643,2025-06-07T23:38:33Z,like,M,50s,app
U002632,2025-06-07T23:38:57Z,login,F,20s,web
U002705,2025-06-07T23:44:12Z,view,F,40s,app
U003770,2025-06-07T23:44:43Z,view,M,40s,app
U000017,2025-06-07T23:46:04Z,comment,F,20s,app
U002669,2025-06-07T23:47:15Z,like,M,20s,web
U001428,2025-06-07T23:48:23Z,purchase,F,20s,web
U003438,2025-06-07T23:52:47Z,like,F,20s,app
U001379,2025-06-07T23:55:51Z,login,F,20s,web
U002254,2025-06-07T23:57:49Z,view,M,30s,app
U002653,2025-06-07T23:58:07Z,like,M,20s,web
U001719,2025-06-08T08:01:34Z,login,F,10s,app
U000928,2025-06-08T08:04:26Z,view,M,20s,app
U000876,2025-06-08T08:06:31Z,view,M,40s,web
U002659,2025-06-08T08:11:43Z,view,F,30s,app
U001670,2025-06-08T08:13:09Z,login,M,30s,web
U001432,2025-06-08T08:20:48Z,view,F,40s,app
U002324,2025-06-08T08:22:35Z,login,M,20s,web
U001477,2025-06-08T08:23:16Z,login,M,20s,app
U001407,2025-06-08T08:23:34Z,login,M,20s,web
U000263,2025-06-08T08:27:13Z,like,M,50s,app
U001077,2025-06-08T08:27:54Z,purchase,M,30s,app
U002924,2025-06-08T08:29:07Z,view,M,20s,app
U003893,2025-06-08T08:29:07Z,comment,M,40s,app
U001801,2025-06-08T08:34:55Z,view,F,20s,app
U002623,2025-06-08T08:38:10Z,view,M,20s,web
U002973,2025-06-08T08:38:54Z,login,M,30s,web
U003804,2025-06-08T08:45:55Z,login,M,30s,web
U002582,2025-06-08T08:46:37Z,like,F,40s,app
U001704,2025-06-08T08:48:10Z,view,F,50s,web
U002169,2025-06-08T08:51:12Z,like,F,30s,web
U003888,2025-06-08T08:53:44Z,login,F,30s,app
U003995,2025-06-08T09:07:01Z,login,F,40s,app
U001046,2025-06-08T09:07:25Z,like,M,20s,web
U000637,2025-06-08T09:09:18Z,view,F,20s,app
U002789,2025-06-08T09:13:42Z,login,F,20s,app
U000645,2025-06-08T09:14:31Z,view,M,40s,app
U003326,2025-06-08T09:18:16Z,view,F,20s,app
U000372,2025-06-08T09:21:26Z,view,F,20s,web
U002285,2025-06-08T09:26:55Z,login,F,20s,app
U000048,2025-06-08T09:27:18Z,view,F,30s,app
U003533,2025-06-08T09:29:36Z,login,M,20s,web
U000367,2025-06-08T09:38:14Z,view,M,50s,app
U002371,2025-06-08T09:41:06Z,comment,M,20s,web
U003470,2025-06-08T09:41:52Z,comment,M,30s,app
U003459,2025-06-08T09:44:08Z,view,F,20s,app
U002542,2025-06-08T09:45:45Z,login,F,20s,web
U003149,2025-06-08T09:48:22Z,like,F,30s,app
U003579,2025-06-08T09:50:39Z,like,M,20s,app
U002789,2025-06-08T09:51:00Z,comment,F,20s,app
U002531,2025-06-08T09:53:11Z,login,M,40s,web
U002615,2025-06-08T09:53:42Z,login,F,20s,app
U003877,2025-06-08T09:54:21Z,view,M,40s,web
U003774,2025-06-08T09:57:16Z,login,M,20s,app
U002927,2025-06-08T09:59:58Z,login,M,10s,app
U001663,2025-06-08T10:03:01Z,view,F,20s,web
U003140,2025-06-08T10:04:02Z,view,F,50s,web
U000503,2025-06-08T10:05:52Z,view,M,20s,web
U000883,2025-06-08T10:08:37Z,view,M,10s,app
U003208,2025-06-08T10:09:43Z,purchase,F,20s,web
U001843,2025-06-08T10:15:52Z,login,F,20s,web
U003883,2025-06-08T10:26:51Z,login,F,20s,web
U003302,2025-06-08T10:32:09Z,login,F,20s,web
U002229,2025-06-08T10:34:26Z,view,M,20s,app
U002439,2025-06-08T10:36:47Z,view,F,20s,web
U000337,2025-06-08T10:39:42Z,comment,F,40s,app
U000287,2025-06-08T10:43:31Z,login,F,30s,web
U002395,2025-06-08T10:44:27Z,comment,F,20s,app
U002479,2025-06-08T10:49:06Z,view,M,30s,app
U001500,2025-06-08T10:50:34Z,view,F,20s,app
U003521,2025-06-08T10:51:28Z,login,F,20s,web
U002134,2025-06-08T10:53:27Z,like,F,20s,web
U002479,2025-06-08T10:55:52Z,purchase,M,30s,app
U001478,2025-06-08T10:59:37Z,login,F,30s,web
U003251,2025-06-08T10:59:53Z,view,M,30s,app
U003455,2025-06-08T11:00:57Z,view,M,30s,web
U001691,2025-06-08T11:04:02Z,login,F,20s,web
U003266,2025-06-08T11:09:59Z,comment,M,30s,app
U002229,2025-06-08T11:11:44Z,like,M,20s,app
U003142,2025-06-08T11:15:41Z,comment,M,30s,app
U002875,2025-06-08T11:16:22Z,comment,F,20s,app
U000855,2025-06-08T11:17:59Z,purchase,F,30s,app
U002919,2025-06-08T11:19:35Z,login,F,60s,app
U001375,2025-06-08T11:27:22Z,view,F,30s,web
U001183,2025-06-08T11:28:33Z,login,F,20s,app
U003830,2025-06-08T11:32:57Z,like,F,30s,app
U001996,2025-06-08T11:33:31Z,purchase,M,30s,app
U001255,2025-06-08T11:33:41Z,comment,M,20s,app
U003804,2025-06-08T11:42:04Z,view,M,30s,web
U000662,2025-06-08T11:42:10Z,view,M,20s,web
U003494,2025-06-08T11:45:17Z,view,F,20s,web
U001806,2025-06-08T11:47:52Z,view,F,40s,app
U002155,2025-06-08T11:48:26Z,login,M,20s,web
U001743,2025-06-08T11:49:56Z,view,F,20s,app
U003469,2025-06-08T11:55:11Z,comment,F,20s,web
U001237,2025-06-08T11:55:46Z,view,M,30s,app
U003494,2025-06-08T11:59:45Z,login,F,20s,web
U000038,2025-06-08T12:04:24Z,login,F,20s,web
U001975,2025-06-08T12:11:47Z,view,M,40s,app
U002442,2025-06-08T12:13:15Z,like,F,20s,web
U000807,2025-06-08T12:14:11Z,login,M,20s,app
U002789,2025-06-08T12:14:16Z,login,F,20s,app
U002623,2025-06-08T12:16:53Z,like,M,20s,web
U000845,2025-06-08T12:19:42Z,view,M,10s,web
U001872,2025-06-08T12:21:34Z,login,M,60s,app
U003477,2025-06-08T12:24:46Z,view,F,30s,app
U001478,2025-06-08T12:28:46Z,view,F,30s,web
U003995,2025-06-08T12:32:28Z,view,F,40s,app
U002076,2025-06-08T12:34:19Z,login,F,30s,web
U000161,2025-06-08T12:34:28Z,comment,F,20s,app
U002504,2025-06-08T12:34:30Z,login,F,30s,web
U001398,2025-06-08T12:35:44Z,view,F,30s,web
U000642,2025-06-08T12:36:47Z,view,M,10s,web
U003188,2025-06-08T12:39:22Z,login,M,50s,app
U002781,2025-06-08T12:48:08Z,like,M,30s,app
U001225,2025-06-08T12:51:12Z,login,M,20s,app
U001174,2025-06-08T12:51:55Z,like,M,40s,app
U002682,2025-06-08T12:51:57Z,view,M,20s,app
U002397,2025-06-08T12:54:22Z,view,M,20s,app
U000807,2025-06-08T13:02:04Z,login,M,20s,app
U000083,2025-06-08T13:03:40Z,view,F,30s,web
U002035,2025-06-08T13:04:44Z,view,M,20s,app
U002973,2025-06-08T13:06:56Z,view,M,30s,web
U003162,2025-06-08T13:08:30Z,login,F,40s,web
U002475,2025-06-08T13:12:37Z,comment,F,20s,web
U002521,2025-06-08T13:14:16Z,comment,F,50s,app
U000091,2025-06-08T13:16:31Z,like,M,40s,app
U001531,2025-06-08T13:25:03Z,view,F,20s,app
U002374,2025-06-08T13:25:13Z,view,F,20s,app
U001594,2025-06-08T13:32:29Z,view,F,30s,app
U003603,2025-06-08T13:39:33Z,view,F,40s,app
U003214,2025-06-08T13:42:08Z,login,F,20s,app
U003414,2025-06-08T13:42:49Z,view,M,20s,web
U003644,2025-06-08T13:43:27Z,login,F,30s,web
U003460,2025-06-08T13:49:31Z,view,F,30s,web
U001487,2025-06-08T13:53:03Z,view,F,30s,app
U000840,2025-06-08T13:53:06Z,view,M,20s,app
U002885,2025-06-08T13:53:10Z,like,F,30s,web
U002694,2025-06-08T13:55:24Z,view,M,20s,app
U001719,2025-06-08T13:57:02Z,view,F,10s,app
U000732,2025-06-08T13:59:24Z,login,M,20s,web
U000926,2025-06-08T14:00:27Z,comment,F,40s,web
U001743,2025-06-08T14:07:11Z,purchase,F,20s,app
U003361,2025-06-08T14:07:21Z,like,M,30s,web
U000263,2025-06-08T14:11:53Z,login,M,50s,app
U002409,2025-06-08T14:15:36Z,login,M,40s,app
U002659,2025-06-08T14:18:23Z,view,F,30s,app
U003041,2025-06-08T14:18:59Z,login,M,20s,app
U000412,2025-06-08T14:19:30Z,login,M,50s,app
U003331,2025-06-08T14:20:33Z,like,M,40s,app
U001489,2025-06-08T14:24:17Z,purchase,F,40s,app
U001674,2025-06-08T14:30:04Z,view,F,20s,app
U000119,2025-06-08T14:39:28Z,view,F,30s,web
U000048,2025-06-08T14:39:49Z,comment,F,30s,app
U002133,2025-06-08T14:45:30Z,view,M,30s,app
U002627,2025-06-08T14:49:04Z,view,F,40s,web
U002973,2025-06-08T14:57:15Z,like,M,30s,web
U002292,2025-06-08T15:01:49Z,view,M,20s,web
U001546,2025-06-08T15:02:05Z,login,M,20s,web
U000561,2025-06-08T15:02:44Z,comment,F,30s,web
U000251,2025-06-08T15:08:40Z,login,M,20s,web
U001688,2025-06-08T15:12:15Z,view,F,30s,app
U003823,2025-06-08T15:12:25Z,view,M,20s,app
U003858,2025-06-08T15:17:00Z,purchase,F,30s,app
U003640,2025-06-08T15:17:25Z,comment,M,10s,web
U003517,2025-06-08T15:24:18Z,login,M,50s,web
U001996,2025-06-08T15:27:25Z,comment,M,30s,app
U003827,2025-06-08T15:29:10Z,purchase,M,40s,app
U003957,2025-06-08T15:29:29Z,like,F,30s,web
U002265,2025-06-08T15:31:14Z,view,M,20s,app
U000988,2025-06-08T15:32:51Z,login,M,20s,app
U002025,2025-06-08T15:32:58Z,like,M,20s,web
U002485,2025-06-08T15:35:23Z,view,M,20s,app
